SA2_MAIN11,SA2_5DIG11,SA2_NAME11,SA3_CODE11,SA3_NAME11,SA4_CODE11,SA4_NAME11,GCC_CODE11,GCC_NAME11,STE_CODE11,STE_NAME11,ALBERS_SQM,id,long_c,lat_c,population,SUA_NAME_2011,name,pop,long,lat,SUA,hex_long,hex_lat,hex_id,distance
125011475,11475,Rookwood Cemetery,12501,Auburn,125,Sydney - Parramatta,1GSYD,Greater Sydney,1,New South Wales,3015048.58873577,474,151.05571789698195,-33.87422364087798,7,Sydney,Rookwood Cemetery,7,151.05571789698195,-33.87422364087798,Sydney,151.30438303359998,-34.34856216950001,93574,57400.38215765491
319021510,31510,North Burnett,31902,Burnett,319,Wide Bay,3RQLD,Rest of Qld,3,Queensland,290904386.151845,1484,151.45066229790407,-24.659468685249692,7,Not in any Significant Urban Area (Qld),North Burnett,7,151.45066229790407,-24.659468685249692,Not in any Significant Urban Area,151.4443830336,-24.688562169500013,190038,3284.7133169044196
701041042,71042,Palmerston - South,70104,Palmerston,701,Darwin,7GDAR,Greater Darwin,7,Northern Territory,24984074.8444102,2068,130.98310014158346,-12.51909079447516,7,Not in any Significant Urban Area (NT),Palmerston - South,7,130.98310014158346,-12.51909079447516,Not in any Significant Urban Area,130.9343830336,-12.648562169500014,309973,15270.049372441808
603011068,61068,Wilderness - East,60301,Central Highlands (Tas.),603,South East,6RTAS,Rest of Tas.,6,Tasmania,7351056417.51167,1994,146.33255186348384,-43.01264841507307,6,Not in any Significant Urban Area (Tas.),Wilderness - East,6,146.33255186348384,-43.01264841507307,Not in any Significant Urban Area,146.3343830336,-43.02856216950001,6827,1774.2053232965015
701021017,71017,East Arm,70102,Darwin Suburbs,701,Darwin,7GDAR,Greater Darwin,7,Northern Territory,24374317.4248703,2043,130.9320978464594,-12.474481145612213,6,Darwin,East Arm,6,130.9320978464594,-12.474481145612213,Darwin,131.14438303359998,-12.508562169500014,311374,23381.746254265145
119011355,11355,Chullora,11901,Bankstown,119,Sydney - Inner South West,1GSYD,Greater Sydney,1,New South Wales,4050044.36817909,354,151.0437818704937,-33.892699758609396,5,Sydney,Chullora,5,151.0437818704937,-33.892699758609396,Sydney,151.1293830336,-34.418562169500014,92873,58863.2920243714
507021167,51167,O'Connor (WA),50702,Fremantle,507,Perth - South West,5GPER,Greater Perth,5,Western Australia,1668860.71517369,1841,115.79202871603056,-32.05941583870474,5,Perth,O'Connor (WA),5,115.79202871603056,-32.05941583870474,Perth,115.3593830336,-32.03856216950001,116128,40925.79652017719
312021345,31345,Eungella Hinterland,31202,Mackay,312,Mackay,3RQLD,Rest of Qld,3,Queensland,2048593516.28956,1319,148.45686295331663,-21.050855473759675,4,Not in any Significant Urban Area (Qld),Eungella Hinterland,4,148.45686295331663,-21.050855473759675,Not in any Significant Urban Area,148.4343830336,-21.048562169500013,226343,2350.2358027225405
801011012,81012,Gooromon,80101,Belconnen,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,10922223.4341193,2108,149.06056127562667,-35.18487614123342,4,Not in any Significant Urban Area (ACT),Gooromon,4,149.06056127562667,-35.18487614123342,Not in any Significant Urban Area,148.7493830336,-35.11856216950002,85849,29293.373423734367
306031162,31162,Wooroonooran,30603,Innisfail - Cassowary Coast,306,Cairns,3RQLD,Rest of Qld,3,Queensland,753227984.938631,1136,145.80076446122288,-17.380578807982133,3,Not in any Significant Urban Area (Qld),Wooroonooran,3,145.80076446122288,-17.380578807982133,Not in any Significant Urban Area,145.7743830336,-17.408562169500012,262653,4177.338810658058
402041039,41039,Dry Creek - North,40204,Salisbury,402,Adelaide - North,4GADE,Greater Adelaide,4,South Australia,36855894.5900539,1541,138.56829934720488,-34.78356244526364,3,Adelaide,Dry Creek - North,3,138.56829934720488,-34.78356244526364,Adelaide,138.3543830336,-34.628562169500015,90593,26071.780796432897
506031126,51126,Canning Vale Commercial,50603,Canning,506,Perth - South East,5GPER,Greater Perth,5,Western Australia,6631963.764482,1800,115.91121419119524,-32.06496657453709,3,Perth,Canning Vale Commercial,3,115.91121419119524,-32.06496657453709,Perth,116.19938303359999,-32.31856216950001,113344,39104.9002554918
701021014,71014,Buffalo Creek,70102,Darwin Suburbs,701,Darwin,7GDAR,Greater Darwin,7,Northern Territory,23910516.1634279,2040,130.92185421449693,-12.370928038275423,3,Not in any Significant Urban Area (NT),Buffalo Creek,3,130.92185421449693,-12.370928038275423,Not in any Significant Urban Area,131.10938303359998,-12.298562169500013,313471,21911.685827361256
801041042,81042,Gungahlin - West,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,22443992.1460924,2138,149.11060509728773,-35.14946504579816,3,Not in any Significant Urban Area (ACT),Gungahlin - West,3,149.11060509728773,-35.14946504579816,Not in any Significant Urban Area,149.2043830336,-34.908562169500016,87952,28062.82085628009
801071085,81085,Mount Taylor,80107,Tuggeranong,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,10903761.5851263,2181,149.09191088987265,-35.38099404207912,3,Canberra - Queanbeyan,Mount Taylor,3,149.09191088987265,-35.38099404207912,Canberra - Queanbeyan,149.2393830336,-35.67856216950001,80264,35621.76537678088
103031075,11075,Wollangambe - Wollemi,10303,Lithgow - Mudgee,103,Central West,1RNSW,Rest of NSW,1,New South Wales,2448339623.00668,74,150.38537282537138,-33.16046712473315,0,Not in any Significant Urban Area (NSW),Wollangambe - Wollemi,0,150.38537282537138,-33.16046712473315,Not in any Significant Urban Area,150.3593830336,-33.158562169500016,105444,2433.646302970813
117011324,11324,Port Botany Industrial,11701,Botany,117,Sydney - City and Inner South,1GSYD,Greater Sydney,1,New South Wales,2804210.68522378,323,151.22208068815632,-33.97198376862798,0,Sydney,Port Botany Industrial,0,151.22208068815632,-33.97198376862798,Sydney,151.5843830336,-34.20856216950001,94976,42504.276101770825
118011342,11342,Centennial Park,11801,Eastern Suburbs - North,118,Sydney - Eastern Suburbs,1GSYD,Greater Sydney,1,New South Wales,1979808.97424707,341,151.23428425636743,-33.898371408759374,0,Sydney,Centennial Park,0,151.23428425636743,-33.898371408759374,Sydney,151.7243830336,-33.92856216950001,97774,45447.194104875765
123021439,11439,Holsworthy Military Area,12302,Campbelltown (NSW),123,Sydney - Outer South West,1GSYD,Greater Sydney,1,New South Wales,129950672.075147,438,150.90007521994985,-34.101226534973144,0,Not in any Significant Urban Area (NSW),Holsworthy Military Area,0,150.90007521994985,-34.101226534973144,Not in any Significant Urban Area,150.6043830336,-34.34856216950001,93564,38665.864784255726
205021080,21080,Alps - East,20502,Gippsland - East,205,Latrobe - Gippsland,2RVIC,Rest of Vic.,2,Victoria,2072153081.64734,619,148.0359531342022,-36.99430779914695,0,Not in any Significant Urban Area (Vic.),Alps - East,0,148.0359531342022,-36.99430779914695,Not in any Significant Urban Area,148.01438303359998,-37.00856216950002,66965,2487.7159134326266
205021083,21083,Lake King,20502,Gippsland - East,205,Latrobe - Gippsland,2RVIC,Rest of Vic.,2,Victoria,93874311.5242074,622,147.76333470384884,-37.882938795194775,0,Not in any Significant Urban Area (Vic.),Lake King,0,147.76333470384884,-37.882938795194775,Not in any Significant Urban Area,147.76938303359998,-37.918562169500014,57875,3989.6393557636015
206041127,21127,West Melbourne,20604,Melbourne City,206,Melbourne - Inner,2GMEL,Greater Melbourne,2,Victoria,5732006.87915395,666,144.9214961210952,-37.809608797947305,0,Melbourne,West Melbourne,0,144.9214961210952,-37.809608797947305,Melbourne,144.26938303359998,-37.77856216950001,59223,57539.84467184
208031192,21192,Moorabbin Airport,20803,Kingston,208,Melbourne - Inner South,2GMEL,Greater Melbourne,2,Victoria,3075571.03687237,731,145.09946260711868,-37.977418857397765,0,Melbourne,Moorabbin Airport,0,145.09946260711868,-37.977418857397765,Melbourne,145.2143830336,-38.408562169500016,52945,48904.53898679674
210011227,21227,Essendon Airport,21001,Keilor,210,Melbourne - North West,2GMEL,Greater Melbourne,2,Victoria,3354922.38606416,766,144.9002680515255,-37.726933667583076,0,Melbourne,Essendon Airport,0,144.9002680515255,-37.726933667583076,Melbourne,144.7243830336,-37.28856216950001,64122,51078.631524571065
304041102,31102,Mount Coot-tha,30404,The Gap - Enoggera,304,Brisbane - West,3GBRI,Greater Brisbane,3,Queensland,14602107.2934052,1076,152.94886540551167,-27.47481477819256,0,Brisbane,Mount Coot-tha,0,152.94886540551167,-27.47481477819256,Brisbane,152.42438303359998,-27.348562169500013,163490,53720.31917445008
306021150,31150,Lamb Range,30602,Cairns - South,306,Cairns,3RQLD,Rest of Qld,3,Queensland,212626393.944153,1124,145.68134787275605,-17.052774961611856,0,Not in any Significant Urban Area (Qld),Lamb Range,0,145.68134787275605,-17.052774961611856,Not in any Significant Urban Area,145.70438303359998,-17.128562169500015,265448,8738.41152751871
308021202,31202,South Trees,30802,Gladstone - Biloela,308,Fitzroy,3RQLD,Rest of Qld,3,Queensland,20824143.6924213,1176,151.29354035402287,-23.8828652326609,0,Gladstone - Tannum Sands,South Trees,0,151.29354035402287,-23.8828652326609,Gladstone - Tannum Sands,151.3393830336,-23.918562169500014,197726,6117.468281342125
310021279,31279,Lake Manchester - England Creek,31002,Ipswich Hinterland,310,Ipswich,3GBRI,Greater Brisbane,3,Queensland,112706004.658126,1253,152.76385288595242,-27.4141539290554,0,Not in any Significant Urban Area (Qld),Lake Manchester - England Creek,0,152.76385288595242,-27.4141539290554,Not in any Significant Urban Area,152.4943830336,-27.208562169500013,164889,35077.030018970356
310041301,31301,New Chum,31004,Springfield - Redbank,310,Ipswich,3GBRI,Greater Brisbane,3,Queensland,6031614.06158662,1275,152.83246822158924,-27.61806047095483,0,Brisbane,New Chum,0,152.83246822158924,-27.61806047095483,Brisbane,152.42438303359998,-27.768562169500015,159296,43571.43322933614
311031315,31315,Greenbank Military Camp,31103,Browns Plains,311,Logan - Beaudesert,3GBRI,Greater Brisbane,3,Queensland,40433009.5048069,1289,152.9707521678013,-27.671453265783214,0,Brisbane,Greenbank Military Camp,0,152.9707521678013,-27.671453265783214,Brisbane,152.7043830336,-28.048562169500016,156504,49342.377964257576
312031360,31360,Cape Conway,31203,Whitsunday,312,Mackay,3RQLD,Rest of Qld,3,Queensland,295615080.901988,1334,148.78078843836568,-20.39530618096169,0,Not in any Significant Urban Area (Qld),Cape Conway,0,148.78078843836568,-20.39530618096169,Not in any Significant Urban Area,148.7493830336,-20.418562169500014,232639,4168.2102313698315
403041081,41081,Happy Valley Reservoir,40304,Onkaparinga,403,Adelaide - South,4GADE,Greater Adelaide,4,South Australia,6508885.338854,1583,138.57374661075917,-35.067769950030105,0,Adelaide,Happy Valley Reservoir,0,138.57374661075917,-35.067769950030105,Adelaide,138.2493830336,-35.11856216950002,85699,30109.05390276653
404021098,41098,Dry Creek - South,40402,Port Adelaide - West,404,Adelaide - West,4GADE,Greater Adelaide,4,South Australia,6144758.3998997,1600,138.5460320573616,-34.82510999978348,0,Adelaide,Dry Creek - South,0,138.5460320573616,-34.82510999978348,Adelaide,138.2493830336,-34.698562169500015,89893,30572.71180408119
404031104,41104,Adelaide Airport,40403,West Torrens,404,Adelaide - West,4GADE,Greater Adelaide,4,South Australia,7295007.33470137,1606,138.5312570437444,-34.9459609564892,0,Adelaide,Adelaide Airport,0,138.5312570437444,-34.9459609564892,Adelaide,138.2143830336,-35.048562169500016,86397,31086.78563111783
406011137,41137,Whyalla - North,40601,Eyre Peninsula and South West,406,South Australia - Outback,4RSAU,Rest of SA,4,South Australia,80448680.8992887,1639,137.58377856471208,-32.97252335015143,0,Whyalla,Whyalla - North,0,137.58377856471208,-32.97252335015143,Whyalla,137.5843830336,-32.948562169500015,107358,2657.99522970634
504031055,51055,Avon Valley National Park,50403,Swan,504,Perth - North East,5GPER,Greater Perth,5,Western Australia,74960556.5244656,1729,116.18872794137523,-31.63606666081133,0,Not in any Significant Urban Area (WA),Avon Valley National Park,0,116.18872794137523,-31.63606666081133,Not in any Significant Urban Area,116.19938303359999,-31.618562169500017,120334,2188.384593513894
504031064,51064,Melaleuca - Lexia,50403,Swan,504,Perth - North East,5GPER,Greater Perth,5,Western Australia,99630552.3928415,1738,115.91782760367212,-31.729550665004624,0,Not in any Significant Urban Area (WA),Melaleuca - Lexia,0,115.91782760367212,-31.729550665004624,Not in any Significant Urban Area,115.95438303359998,-31.548562169500016,121029,20365.56889377435
504031069,51069,Walyunga National Park,50403,Swan,504,Perth - North East,5GPER,Greater Perth,5,Western Australia,17953296.4500732,1743,116.07646199353542,-31.721921709690548,0,Not in any Significant Urban Area (WA),Walyunga National Park,0,116.07646199353542,-31.721921709690548,Not in any Significant Urban Area,116.23438303359998,-31.688562169500017,119635,15420.270404689369
505021087,51087,Herdsman,50502,Stirling,505,Perth - North West,5GPER,Greater Perth,5,Western Australia,3113335.88740603,1761,115.80565107734792,-31.92000054642836,0,Perth,Herdsman,0,115.80565107734792,-31.92000054642836,Perth,115.42938303359999,-31.758562169500017,118925,39862.21130463391
505031106,51106,Neerabup National Park,50503,Wanneroo,505,Perth - North West,5GPER,Greater Perth,5,Western Australia,17863113.8480197,1780,115.7442413131609,-31.681298154553065,0,Perth,Neerabup National Park,0,115.7442413131609,-31.681298154553065,Perth,115.60438303359999,-31.548562169500016,121024,19817.263506098192
506011111,51111,Ashendon - Lesley,50601,Armadale,506,Perth - South East,5GPER,Greater Perth,5,Western Australia,326621795.348487,1785,116.20757413194741,-32.184974223343175,0,Not in any Significant Urban Area (WA),Ashendon - Lesley,0,116.20757413194741,-32.184974223343175,Not in any Significant Urban Area,116.30438303359999,-32.24856216950001,114044,11532.960689343718
506021120,51120,Kewdale Commercial,50602,Belmont - Victoria Park,506,Perth - South East,5GPER,Greater Perth,5,Western Australia,4780900.31388112,1794,115.95922225718806,-31.980125880709036,0,Perth,Kewdale Commercial,0,115.95922225718806,-31.980125880709036,Perth,116.33938303359999,-32.03856216950001,116142,36498.855120521985
507011151,51151,Bibra Lake,50701,Cockburn,507,Perth - South West,5GPER,Greater Perth,5,Western Australia,4170573.62480209,1825,115.82748116980392,-32.08859026504425,0,Perth,Bibra Lake,0,115.82748116980392,-32.08859026504425,Perth,115.98938303359999,-32.45856216950001,111943,43770.571876343885
508031201,51201,Kalgoorlie Airport,50803,Goldfields,508,Western Australia - Outback,5RWAU,Rest of WA,5,Western Australia,7449515.388752,1875,121.46335483140837,-30.794557823648148,0,Kalgoorlie - Boulder,Kalgoorlie Airport,0,121.46335483140837,-30.794557823648148,Kalgoorlie - Boulder,121.48438303359998,-30.848562169500013,128098,6316.3162070439785
508031204,51204,Trafalgar (WA),50803,Goldfields,508,Western Australia - Outback,5RWAU,Rest of WA,5,Western Australia,27612195.5605076,1878,121.52062827274958,-30.770535642250287,0,Not in any Significant Urban Area (WA),Trafalgar (WA),0,121.52062827274958,-30.770535642250287,Not in any Significant Urban Area,121.5893830336,-30.778562169500013,128799,6641.676882937425
509011235,51235,Stirling Range National Park,50901,Albany,509,Western Australia - Wheat Belt,5RWAU,Rest of WA,5,Western Australia,1121747535.51511,1909,118.04492523838145,-34.3976157310115,0,Not in any Significant Urban Area (WA),Stirling Range National Park,0,118.04492523838145,-34.3976157310115,Not in any Significant Urban Area,118.0193830336,-34.418562169500014,92400,3303.6262948837802
601041025,61025,Mount Wellington,60104,Hobart - South and West,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,90162969.5084453,1951,147.2061477282985,-42.89824092682768,0,Not in any Significant Urban Area (Tas.),Mount Wellington,0,147.2061477282985,-42.89824092682768,Not in any Significant Urban Area,147.13938303359998,-42.95856216950001,7538,8637.867440665357
604031098,61098,Wilderness - West,60403,West Coast,604,West and North West,6RTAS,Rest of Tas.,6,Tasmania,5650922722.54595,2024,145.71243393076838,-42.57913013948623,0,Not in any Significant Urban Area (Tas.),Wilderness - West,0,145.71243393076838,-42.57913013948623,Not in any Significant Urban Area,145.70438303359998,-42.60856216950002,11012,3335.570816128149
801011018,81018,Lawson,80101,Belconnen,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,3084476.91074964,2114,149.0882252064226,-35.2250820625633,0,Canberra - Queanbeyan,Lawson,0,149.0882252064226,-35.2250820625633,Canberra - Queanbeyan,148.7843830336,-35.048562169500016,86548,33916.28442702545
